run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
89,.0072561,.0020755,-.0131372,-.0064537,-.007464,-.0147241,-.0055341,.0065852,.00057,.0167043,.0124086,.0083835,-.0004994,-.0002282,.0004358,.0002402,.0001261,.0002689,.0000608,-.0003217,-.0000542,-.0001527,-.0003583,-.0002473,-.0059006,.0125707,-.0002892,-.0004407
90,.0106065,-.0177816,-.0091796,-.0055274,-.0057318,-.022296,-.0019505,.0231831,.0017902,-.0052882,.007763,-.0002226,-.0004589,.0002254,.0003879,.0003551,.0002045,.0004318,-.0001536,-.0006537,-.0000751,.0001349,-.0002505,.0000785,.0032977,-.0279327,-.0003457,.0005719
91,.0106216,-.0224894,-.0090422,-.0034547,-.0062777,-.0424027,-.0111986,.0052623,.0052397,-.0107251,.0046022,.0056607,-.0004517,.0001536,.0004707,.0002097,.0000863,.0006768,.000537,-.0001868,-.0002311,.0003063,-.0001153,-.0003094,-.006055,-.0681489,.000296,.0008501
92,.0069318,-.0072541,-.0106802,-.0117188,-.0106333,-.018401,-.0098066,.0022961,-.0026941,-.0015923,.0140871,.0007577,-.000309,-.0001047,.0003696,.0004762,.0002811,.0002938,.0002327,-.0001664,.0001695,.0002873,-.0004405,-.0001567,-.0127954,-.0359123,.0003034,.0006295
93,.0059618,.0093438,-.0095533,.0194807,-.0057284,-.0423272,-.0053143,.0032974,.0022448,-.022615,.0082224,-.0062411,-.0002906,-.0004304,.0002791,-.0003615,.0001046,.0007531,.0001746,-.0002808,-.0002748,.0005247,-.0001792,.0000154,-.004167,-.0390614,-.0001863,.0002205
94,.0057249,.003081,-.0088104,.0054836,-.003952,-.0290044,-.0034938,.0172081,-.0015382,-.0081618,.0041162,.007445,-.0003504,-.0004657,.0003663,.0000894,.000177,.0004937,-.0000627,-.0005141,.0000327,.0001327,-.0000893,-.0002018,-.0079533,-.0039485,.0000736,-.0004658
95,.0025698,-.0377316,-.0259424,-.0058054,-.0162375,-.0613568,-.0003788,.0285847,-.0042005,-.018093,.0151977,-.013524,-.0002488,.0006403,.000913,.0002677,.0004333,.0011933,-.0001233,-.0008391,.0003043,.0004644,-.0005703,.0001747,-.0289918,-.1079261,.0007082,.0019014
96,.0045293,-.0047132,-.0156865,-.0214665,-.0166032,-.0083806,-.0093989,-.0073985,-.0017253,.0075525,.009594,.0005948,-.0003018,-.0001291,.0006114,.0006467,.0005966,.0001024,.0001366,-.0000269,.0000296,-.0000476,-.0002838,-.0000686,-.0292905,-.0338115,.0007886,.0004771
97,.0111406,-.004873,-.0077172,-.0027318,-.0063038,-.0320746,.0001304,.0040561,.0003512,-.0063778,.0005982,.0262221,-.0004922,-.0002366,.0003768,.0002942,.0002391,.0006199,-.0000979,-.0002939,-.0000292,.0003418,.0000717,-.0006734,-.0018008,-.0157791,.0000683,.0000521
98,.0071523,-.0030358,-.0101587,-.0008612,-.0074028,-.0026337,-.0063221,.0387827,.0016439,-.0132412,.0082976,-.0052575,-.0004203,-.0001959,.0002863,.0001476,.0001668,-5.96e-06,.0000999,-.0010202,-.0001195,.000523,-.0001823,.0000178,-.0067898,.0137533,-.000169,-.0005337
99,.0150022,-.00308,-.0062839,-.0058872,-.0076094,-.0098814,-.003775,-.0033806,-.0037465,.0023256,.0071694,.0171044,-.0005629,-.0001181,.0003002,.0001737,.0002877,.0003091,.0001029,-3.32e-06,.000262,.0002223,-.000224,-.0004381,.0007568,-.0027992,.0001659,.0001455
100,.0097582,.00767,-.0112593,-.0017462,-.0075083,-.0106082,-.0011027,-.0022377,-.0011311,.0035276,.0068816,.0048743,-.0004543,-.0004168,.0004601,.0002586,.0001719,.0002138,-.0001589,-.0001047,.0000772,.0000454,-.0002061,-.0001204,-.0043617,.0014798,-.0001101,-.0001242
101,.0055762,.0014078,-.0132746,-.0035688,-.0092627,-.0343196,-.0057101,.0071761,.0011435,-.007862,.0124144,.0128487,-.0003206,-.0000589,.0005467,.0002281,.0001747,.0007911,.0000487,-.0002762,-.0001457,.0003351,-.0003821,-.0002279,-.0091132,-.0243177,-.0000783,.0007913
102,.0057747,-.0050433,-.0079217,.001251,-.0061309,-.0495303,-.0048425,.0037998,-.0017672,-.02111,-.0006799,.0139399,-.0001574,-.0001417,.0002727,.0001773,.0002089,.0009835,.000134,-.0002797,.0000964,.0005988,.0000492,-.0003831,-.0155675,-.056693,.0006038,.0009552
103,.0080992,.0420676,-.008447,.0147136,-.0044257,.0026157,-.001377,.033961,.0032752,-.03508,.0041371,-.005475,-.000263,-.0012498,.0003865,-.0002495,.0000345,-.0001647,.0000616,-.0009178,-.0000683,.0008629,-.0000783,.0001191,.0012618,.0528029,.0000731,-.0015997
104,.0080078,.0115535,-.0075533,.0025133,-.007983,-.0336825,-.0049514,.0136815,-.0006802,-.0123093,.0007567,.0120579,-.0003831,-.0004353,.0003298,.0000764,.0002024,.0005936,.0001277,-.0005522,.000059,.0005066,.0000188,-.0004858,-.0124033,-.0061856,.0003545,-.0002967
105,.0036456,-.0286278,-.0088971,-.0055434,-.0011942,-.0122303,-.0072577,-.000705,-.0014548,-.0238245,.0054297,-.0009414,-.0002384,.0004993,.0003677,.0002616,.0000701,.0001139,.0001887,-.0001683,.0001023,.0006452,-.0001517,-.0000653,-.0097284,-.0718725,.0003388,.0012864
106,.0060495,-.0117504,-.008935,-.0023817,-.0058053,-.0230197,-.0067152,-.0094259,.0017876,.012272,.0092038,.0052971,-.0002493,.0001416,.0002851,.0001193,.0001505,.000539,.0002687,.000143,-.0001107,-.0001597,-.0002785,-.0001872,-.0044147,-.0290087,.0000659,.0005961
107,.0137387,-.034512,-.007956,.0019926,-.0033505,-.0692335,.0014097,.0199573,.0076339,-.0342839,-.0008236,.004456,-.0006079,.0003815,.0004027,.0000617,.0001198,.0014443,-.0002424,-.0005377,-.0003147,.0009011,.0000148,-.0001836,.0106523,-.1116236,-.0006278,.0020674
108,.0040797,.0151401,-.0055223,-.0039181,-.0048354,-.005502,-.0060912,-.0105271,.0015503,-.0065129,.001621,.0020032,-.0001509,-.000528,.0001361,.0002388,.0002219,-.0000145,.0001869,.0000334,-.000156,.0002357,-.0000534,-.0002262,-.009198,-.0093168,.0001846,-.0002607
109,.0126162,-.0002752,-.008949,-.0027814,-.004769,-.0314607,.0013476,.0030241,-.0003599,-.0122056,.0060148,.0064635,-.0005911,-.0001626,.0004435,.0001899,.0001968,.000589,-.0002454,-.0003426,.0001312,.0004674,-.0001049,-.000224,.0059007,-.0372352,-.0001699,.0005172
110,.0122419,.0043407,-.0084091,-.0017487,-.0024138,-.0126555,-.0006233,-.0028695,-.0015293,-.0008826,.0056875,.0045959,-.0005779,-.0004023,.000419,.0002755,.0001323,.0001383,-.0002669,-9.52e-06,.0001536,.0000971,-.0002472,-.000102,.0049539,-.0092196,-.000387,-2.96e-06
111,.0097972,.0282997,-.009411,-.0109828,-.0089766,-.0076808,-.0016347,-.0251209,.0006426,.0048938,.0056556,.005036,-.0003725,-.0008871,.0004089,.0004352,.0003048,.0000781,-.0001022,.0003562,.0001345,-.0000143,-.0001792,-.0001231,-.0039269,-.0055549,.0001944,-.0001549
112,.0103708,.0041052,-.0123977,-.0182837,-.0106527,.0126208,-.0026034,-.0076728,.0005661,.0187693,.0090067,-.0034056,-.0004798,-.0002323,.0004796,.0005178,.0002859,-.0002677,-.0001106,-3.90e-06,.0000913,-.0002215,-.000244,.0001213,-.0057102,.0061332,.0000224,-.0000862
113,.0086197,.0000766,-.0078927,-.0069492,-.0115083,-.0133362,-.0066591,-.004212,-.0043764,.0050341,.0104245,-.0041463,-.0004035,-.0003254,.0002597,.0003562,.0004276,.0003746,.0001371,-.0000534,.000192,.0000152,-.0003819,.0000838,-.0113922,-.0235329,.0002311,.0004511
114,.0104826,.0080558,-.0188983,-.0017708,-.0049232,-.0232064,-.0028782,-.0092918,.0031785,-.0103475,.0029409,-.001496,-.0006372,-.0005966,.0007082,.0002404,-.0000225,.0003077,.0000193,.0000361,-.0002523,.000141,-4.08e-06,.0000308,-.0100978,-.0380566,-.0001886,.0001593
115,.0113764,.0435843,-.0059189,.0246542,-.0079549,.0009836,-.0006141,-.0115147,.0023113,-.0208303,.0033013,.0243036,-.000743,-.0011146,.0002572,-.0003836,.0003241,-.000178,-.0000888,.0001321,.000085,.0005807,-.000036,-.0005648,.0025011,.0611808,-.0002016,-.0015282
116,.0086818,.011286,-.0102331,.013657,-.0117582,-.0176524,-.0079536,.013719,.0011787,-.010991,.0091028,.012439,-.0006545,-.0004176,.0003459,-.0002179,.0002559,.0003273,.0000908,-.0003664,-.0000803,.000423,-.0000904,-.0003936,-.0109817,.0224576,-.0001326,-.0006452
117,.0153315,.0268242,-.0110141,.0077982,-.0058344,-.0000954,-.0019573,.0034389,.0052382,-.0144825,.0144717,.0079969,-.0004954,-.0007915,.000555,-.0000873,.000165,-.0000177,-.00014,-.0002076,-.0000505,.0005713,-.0005382,-.0001872,.0162356,.0314803,-.0005041,-.00072
118,.0142368,-.0070948,-.0128922,.0127044,-.0074757,-.0667519,-.0014025,.021402,.0010305,-.0221418,.0103989,.0167099,-.0006544,-.0003433,.0005165,-.0000852,.0001924,.0013122,-.0002723,-.0006053,.0000492,.0005738,-.000313,-.000507,.0038959,-.0451722,-.0004817,.0003451
119,.0062394,-.0037151,-.0112368,.0178546,-.0085652,-.044538,-.0046244,.0204069,.0003115,-.0195952,.007634,.0002187,-.0003368,-.0000904,.000527,-.0002424,.0002613,.0007564,-.0000272,-.0005773,.0000257,.0005959,-.0002893,-.0000933,-.0102414,-.0293681,.0001607,.0003489
120,.007193,.01018,-.008966,-.017068,-.0058516,-.0110647,-.0100381,-.0136845,-.0034886,.0136929,.005843,.0104521,-.0004364,-.0003759,.0002846,.0006276,.0001781,.0002542,.0003147,.0001412,.0002443,-.0001431,-.0001286,-.000345,-.0153083,-.0074922,.0004568,.000159
121,.0114374,-.0106159,-.0048192,.0088058,.0011524,-.0433436,.0007666,.0192588,-.0030506,-.0136714,.0029971,.0054273,-.0002752,-.0001774,.0003322,-.0000797,-.0000275,.0008303,-.0001478,-.0005588,.0002322,.0005201,-.0001711,-.0001449,.0084837,-.0341391,-.0000572,.0003897
122,.0155678,.0102853,-.0080046,-.0043009,-.0023362,-.0040944,-.0031804,.0030409,-.0002458,.0011405,.0069578,.0069353,-.0006542,-.000365,.0003297,.0002231,.0001413,.0000393,-.0000539,-.0001792,.000071,.0000223,-.0001992,-.0001859,.0087586,.0130067,-.0003653,-.0004454
123,.0158735,.0163721,-.0065602,-.0136592,-.0030385,-.0018015,-.0019899,-.0082848,.0012257,.0027557,-.0009931,.0047865,-.0004676,-.0006461,.0003254,.000512,.0001637,.0000501,-.0001419,-1.30e-07,.0000921,.0002658,-.0001107,-.000226,.0045176,.0001688,-.0001391,-.0000444
124,.0117425,-.0022189,-.0111499,.0050101,-.007566,-.0292814,-.0021065,.0202102,.0019345,-.0132557,.0032471,-.0042338,-.0006057,-.0001508,.0004012,-.000032,.0002143,.0005017,-.0000805,-.0005325,-.0002066,.0004242,.0000846,.0000293,-.0038984,-.0237696,-.0001928,.0002399
125,.0106203,.0096024,-.0062299,.004449,-.0068997,-.0170935,-.0043549,-.0111577,-.0017527,.0061567,.001889,.0122472,-.0003833,-.0006306,.0002101,.0000901,.0002637,.0003707,.0001164,.0001667,.0000796,.0000873,.0000168,-.0003582,-.006728,.0042041,.0003033,-.0002741
126,.0057119,.0092092,-.0114674,.0036826,-.0094688,.0067138,.0002776,-.0057747,.0015809,.0116625,.0070465,-.0037445,-.0003594,-.0005316,.0004683,.0000859,.0003921,-.0001858,-.0001063,-.0000443,-.0000425,-.0001849,-.0001337,-.000149,-.0063192,.0217488,.0002185,-.0010096
127,.0173837,.0044331,-.0096232,-.0032315,-.0063082,-.0242405,-.0024033,-.0127828,.0043111,-.0099116,.0058505,.0016041,-.0007383,-.0002317,.00044,.0001959,.0002567,.0005568,-.000115,.0000848,-.0002396,.0004746,-.000115,-4.45e-06,.0092107,-.0441292,-.0005112,.001076
128,.0065967,-.0159458,-.0077717,.0032324,-.0026128,-.028071,-.0008359,-.0135598,-.0038438,-.0269296,.00086,.0095006,-.0003214,.0001602,.0003832,.0001482,.000048,.0005115,-.0000412,.000086,.0001133,.0006731,-.0000171,-.0002264,-.0076075,-.0717732,.0001649,.0013526
129,.0163662,-.0242006,-.0026775,.0060912,-.0066079,-.0510621,-.0005465,.0199823,-.0006539,-.0353219,.0018676,-.0004589,-.0005879,.0003212,.0000955,-.0000106,.000216,.0008396,-.0000417,-.0007273,.0001326,.0009906,-.0000365,-.000157,.0077481,-.08497,-.0002221,.0012566
130,.0126647,-.0064315,-.0156237,-.0022031,-.0064922,-.0196456,-.0101593,-.0109974,.0018297,-.0081549,.0103183,.0080332,-.0005353,-.0000748,.0005756,.0001491,.0001825,.0003291,.0002672,.0000476,-.0000835,.0003346,-.000178,-.0002202,-.0074624,-.0393993,.0002286,.0005653
131,.004657,-.0343237,-.0063356,-.0019327,-.0053088,-.0295856,-.0045344,.0028119,-.0001782,-.0006474,.0053896,.0009965,-.0004378,.0005688,.0001723,.000115,.0000704,.0005009,.0000927,-.0002084,-.0001309,.0001453,-.0002455,-.000181,-.0063104,-.062681,-.0004787,.0009407
132,.0090647,-.0178818,-.0146184,.0011909,-.0073272,-.0521273,-.0001217,-.0025516,-.0006871,-.0178497,.0074788,.006258,-.0005852,.0001734,.0006057,.0001049,.0002406,.0010249,-.0001484,-.0001462,3.50e-06,.0004275,-.0001444,-.0002118,-.0062109,-.0829615,-.0000282,.0013725
133,.0114428,-.0263372,-.0079169,-.0028138,-.0049767,-.0543879,-.0015041,.0072924,.0074547,-.0235267,.0057965,-.0008226,-.000398,.0003662,.000338,.0001611,.0002761,.0010975,.0000523,-.0004293,-.000185,.0006583,-.0001018,-.0001572,.0102963,-.1005958,-.0000184,.0016966
134,.0076768,-.0385992,-.0088172,.0064008,-.0061483,-.042008,-.0007573,.0035328,.0018361,-.0077646,.0086394,-.0027296,-.0001745,.00073,.0003548,-.0000955,.0001012,.0008187,-.0000794,-.0001354,-.0000617,.0003215,-.00028,.0000532,.0024295,-.0811678,-.0001396,.0016925
135,.0044391,-.0075136,-.0100419,.0025108,-.009669,-.0361224,-.0033311,.0091056,.0024621,-.0055723,.0119951,.0080262,-.0003045,-.0000455,.0003693,.0000817,.0002966,.0005657,-.0001476,-.0002762,-.0001009,.000192,-.0004847,-.0004013,-.0041457,-.0295658,-.0003717,.0001165
136,.0082704,.0099602,-.0096849,.0045531,-.0052615,-.0294923,-.0114372,.0015042,.0015182,.0018154,.0069611,.0074412,-.0004921,-.0004117,.0003665,.0000699,.0001097,.0005404,.0004801,-.0002003,-.000151,.0000766,-.0001324,-.0002086,-.0096339,-.0042182,.0001809,-.0001338
137,.017107,-.0043864,-.0039376,.0037896,.0006881,-.0281258,-.0074613,.0096591,.0088463,.0004746,-.0038766,.0037472,-.0006147,-.0002088,.000132,.0000401,-.0001349,.0004338,.000209,-.000347,-.0004037,.000146,.0003426,-.000151,.0113659,-.0148416,-.0004697,-.0000869
138,.0042492,-.003456,-.0118515,-.0004763,-.0069009,-.0139716,-.0063032,.0079345,-.0013586,.0094644,.0085671,.0007737,-.0003594,-.0002248,.0004754,.0000435,.0001955,.0001393,.0001917,-.0004217,.000038,-.0001938,-.0001626,-.0000527,-.013598,.0002688,.0003786,-.0007102
139,.0139056,.0012562,-.0043217,-.0078928,-.0051865,-.0143799,-.0053826,-.0191308,.0083655,-.0048338,.0035747,-.0002863,-.0003524,-.0001646,.0002272,.0003057,.0002619,.0002284,.0002119,.0003354,-.0003025,.0001433,-.0001511,.0000414,.0109551,-.0452674,-.0001051,.0008896
140,.0087944,-.0038264,-.0106823,.0003942,-.0084005,-.0336302,-.0026431,.0065293,.0028428,-.006205,.0114884,.0138134,-.0004282,-.0001718,.0003992,.0001822,.0001451,.0005028,-.0000338,-.0003221,-.0000925,.0003192,-.0002525,-.0002705,.0013997,-.0229247,-.0002627,.0002399
141,.009807,.0165506,-.0157491,.0021992,-.0090524,-.0146163,.0037679,.0180315,-.0009499,.0129887,.0109866,-.0098039,-.0006501,-.0006583,.0006553,.0000751,.0003357,.0003118,-.0003,-.0005335,-.0000181,-.0001759,-.0002962,.0001118,-.0011899,.0253498,-.0002733,-.0008691
142,.0188238,.0316075,-.006487,-.0073064,-.0076943,-.0083247,-.0012691,-.0149153,-.0013364,.0002518,.0031928,.003572,-.0008527,-.0009446,.0003696,.0002923,.0002565,.0001555,-.0000626,.0001351,.0001305,.0001859,.0000151,-.0001441,.0052298,.0048848,-.0001436,-.0003199
143,.0173492,-.0033521,-.0072927,-.0024689,-.0020906,-.0208606,.0004023,.0039614,.0048366,-.0000871,-.0001111,.0123111,-.0007001,-.0002341,.000308,.0002562,8.30e-06,.0004123,-.0001355,-.0001463,-.0001589,.0001827,.0001529,-.0002377,.0130937,-.0104962,-.0005254,.0002331
144,.0116429,-.0586199,-.0083732,-.0120601,-.000355,-.0790374,.0001778,.0010956,.0009007,-.0431354,.0039268,-.0157201,-.0004153,.0009582,.0003491,.0004988,-.0000237,.0015964,-.000093,-.0001052,.0000912,.0010283,-.0000984,.0004244,.00792,-.2074774,-.0001902,.004401
145,.0249504,.0160335,-.0038957,.002714,-.0103774,-.0267583,.0030224,.0122974,.0071873,.0051809,.0056574,.0239701,-.0009665,-.0005879,.0002402,-.0000652,.0004057,.0003361,-.0003487,-.0004268,-.0001201,.0001485,.000143,-.0004902,.0265445,.0334376,-.0006464,-.0010854
146,.0129563,-.0008677,-.0068253,.0163362,-.0058117,-.0433059,.0014157,.0184297,.0038926,-.0160713,-.0015826,-.0001526,-.0006303,-.000128,.0003439,-.0003232,.0002168,.0006886,-.0001754,-.0007161,-.0000582,.0006878,.0001384,-.0001022,.0040451,-.0256316,-.0001648,.000107
147,.0061935,.0069908,-.0086701,.001803,-.0055854,-.0016833,-.0095299,.0201635,-.0024792,.0073488,.0039514,.0153982,-.0003238,-.0003605,.0003028,.0001847,.0001014,2.91e-06,.0003204,-.0006035,.0000257,8.78e-06,.0000143,-.000495,-.0161197,.050021,.0004408,-.0012626
148,.0176923,.0124848,-.0118908,.0133993,-.010476,-.0353095,.000274,.0282435,.0004846,-.0094758,.0020419,.0070185,-.0008288,-.0005933,.0004209,-.0001241,.0003236,.000764,-.0001903,-.0007192,-.0000445,.0003403,.0000544,-.0001801,-.0018739,.0163608,-.0002647,-.0005124
149,.0125925,.0024625,-.0059462,.0026612,-.0071302,-.0356606,-.0017013,.0136947,.0019391,-.008191,.0034402,.0130461,-.0008461,-.0001882,.000163,.0000335,.0002363,.0006581,-.0000502,-.0004153,-.0000513,.0003928,.0000751,-.0002599,.003194,-.011987,-.0004733,.000221
150,.0167943,.0011475,-.0076501,-.0040208,-.0042858,-.0176425,.0012145,.0174569,-.0041227,-.0028087,.0022428,.0137158,-.0008008,-.0002564,.0003547,.0002982,.0002546,.0002615,-.0002525,-.0003834,.0001425,.0000576,-.0001136,-.0003857,.004193,.0078482,-.0004152,-.0004081
151,.0145527,-.0030518,-.0061846,-.0045601,-.0013803,-.0265286,-.0044314,-.0064374,.0057418,-.013329,.0012461,.0012136,-.0005485,-.0000878,.0003862,.0000971,-.0000531,.0005253,.0001128,-.0000698,-.0001272,.0005331,-.0000817,-.0000848,.0095443,-.0526934,-.0003114,.0009131
152,.0080447,-.0113568,-.0101345,-.0028298,-.0046987,-.038063,-.0054847,.0017432,-.0066327,-.0205641,.0027479,.0021276,-.0003723,-.0000647,.0004045,.000354,.00016,.000667,.0001706,-.0001172,.0003573,.0006355,-.0000659,-.0001216,-.016158,-.0689429,.0006541,.001353
153,.0135549,.0063702,-.007905,-.0120991,-.0090747,-.0053958,.0005761,.0004285,-.0071503,.004573,-.0013172,.0108468,-.0005497,-.000417,.0002405,.0003958,.000398,.0000742,-.0001559,-.0001784,.000283,.0000554,.0000466,-.0002757,-.0113161,.0047236,.0002626,-.0003456
154,.013574,.0091452,-.0012639,-.0084217,.0033929,-.0105537,-.0028248,-.003798,-.0025072,.0097828,-.0008576,.0154575,-.0004084,-.000488,2.22e-06,.0003282,-.0001033,.0001912,.0001411,-.0000609,.0001116,-.0000912,.0001061,-.0004733,.0095134,.0116121,-.0001507,-.0005939
155,.0127458,.0155679,-.0021415,-.0029639,-.0022896,-.0152329,-.0038534,-.0058202,.0084801,.0033186,.0043123,.0112356,-.0004721,-.000452,.0002428,.0001421,.000052,.0002329,.0000956,-.0001114,-.0003199,.0001111,-.0001962,-.0004337,.0172536,.0061052,-.0005977,-.0005109
156,.0087741,.0196077,-.0061625,.0046709,-.0060841,-.029417,-.0048156,.0072493,-.0000215,.0050348,.0045143,.0130779,-.000153,-.0006264,.0002137,.000049,.0002026,.0005829,.0000315,-.0002961,.0000238,-.000094,-.0002649,-.0003848,-.0037953,.0202237,.0000538,-.0007693
157,.0140944,.0219615,-.0092543,.0117927,-.002448,-.0107359,-.0038172,.0050583,.0033371,-.0152388,.005653,-.0091453,-.0007199,-.0007433,.0004452,.0000611,.0000492,.000154,-8.99e-06,-.0001997,-.0001088,.0004234,-.0001573,.0000834,.0075649,.0036926,-.0005007,-.0002212
158,.0221226,-.0000349,-.0066373,-.0032512,-.0023707,-.0273986,.0020735,-.0002791,.0026002,-.0039892,-.0018301,.0140342,-.0008793,-.0003113,.0002655,.0002703,.0001433,.0004068,-.0000669,-.0002111,-.0000109,.0001948,.0002348,-.0003165,.0159583,-.020919,-.0003136,.0000331
159,.0064005,-.0060261,-.0142613,-.0034108,-.0066056,.0182798,-.0059737,.0134079,-.0049822,.0261982,.0060698,.0122189,-.0003659,-.0000943,.0005705,.0002178,.0001761,-.0004268,.0000547,-.0003629,.0002668,-.000504,-.000115,-.0002134,-.0193525,.0606679,.0005873,-.0013835
160,.0140062,.0005879,-.0084525,-.003817,-.0044955,-.0024258,-.00026,-.0063615,.0067978,.0083645,.0026575,.0081038,-.0006136,-.0002496,.0004027,.0002047,.0001589,-.0000872,-.0001024,.0000715,-.0002551,-.0002201,-.0000656,-.0001652,.0102534,.0044519,-.0004752,-.0004458
161,.01166,-.0165438,-.0117719,-.0016896,-.0103183,-.0561929,-.0026448,.003639,-.0010939,-.0247588,.0091353,.0044458,-.0006891,.0001082,.0004682,.0001989,.0003551,.0010676,-.0000413,-.0001656,.0000539,.0007938,-.0002395,-.0000172,-.0050336,-.0911002,-.0000927,.0019859
162,.0090515,.0084042,-.0080777,-.0068401,-.0142925,-.0210132,.0016666,-.0148118,-.0071605,-.0097357,.0033375,.007149,-.0003658,-.0004569,.0003065,.0002648,.0005834,.0004738,-.0002199,.0001785,.0003647,.0003857,-.0000141,-.0001335,-.0154752,-.0368476,.0006548,.0007126
163,.0139295,.0081779,-.0103679,-.0093351,-.0026996,-.0198327,-.003282,-.0131946,-.0013846,-.0028059,.0061678,.0015128,-.0006585,-.0002929,.0004212,.0004192,.000067,.0004173,-.0000255,.0001606,.0001964,.0003367,-.0002061,-.0000911,.0023632,-.0354776,-.0002055,.0009499
164,.0156292,.0102271,-.008707,.0007268,-.0081096,-.0063913,.0006393,.0040656,-.0065172,.0119615,.0040894,-.0019493,-.0006905,-.0004623,.0003055,.0000584,.0002998,.0000636,-.0001135,-.0002396,.0004214,.0000466,.000029,.0000288,-.0029758,.0186404,.0002518,-.0005044
165,.025009,-.0103799,-.0030902,-.0002981,-.0008033,-.0219234,-.0048899,-.001406,.0081682,.0019902,.00078,.0045206,-.0007613,-.0001256,.000242,.0001898,.0000126,.0003126,.0000557,.0000176,-.0002594,.0001123,.000026,-.000087,.0251739,-.0274966,-.0006845,.0004198
166,.0119921,.0076738,-.0044107,-.0113709,-.0088552,.0211864,-.0038737,-.0082805,-.0012604,.0190243,.0046551,-.0096413,-.0004763,-.0004865,.0001751,.0003297,.0003122,-.0006011,.000016,.0000518,.0000166,-.0002251,-.000185,.0001755,-.0017528,.0185919,-.0001413,-.0007557
167,.0091597,.0039841,-.0125822,-.0103241,-.0035176,.0111417,.0039043,.0206913,.0000642,.0223895,.0021846,.004764,-.0004225,-.0002945,.0005983,.00044,.0001079,-.0002794,-.000312,-.0005239,.0000939,-.0003198,-.0001154,-.0000896,-.000787,.0526465,-.0000499,-.0010671
